<<<<<<< HEAD
Roll No,Institute,Current Semester,Gender,Admission Cast Category,Religion,Permanent District,Total Fees,Last Exam,Last Exam Percentage,Last Exam Passing,Last Exam Board/Uni.,Specialisation,Churn,student_status_new,data
23BCA04181,BPCCS,6,Female,OPEN,Hindu,BOTAD,18000,HSC,74,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04374,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,58,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04397,BPCCS,6,Male,OPEN,Hindu,BANASKANTHA,18000,HSC,76,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53131,SVICS-G,3,Male,OBC,Hindu,AHMEDABAD,27000,HSC,40.93,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04326,BPCCS,6,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,48,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04544,BPCCS,6,Female,OPEN,Hindu,MORBI,18000,HSC,67.14,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04546,BPCCS,6,Female,SEBC,Hindu,SURENDRANAGAR,18000,HSC,55.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04253,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,49.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04208,BPCCS,6,Male,OPEN,Hindu,SABARKANTHA,18000,HSC,57.2,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04210,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,63.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04497,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,39.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04507,BPCCS,6,Female,OBC,Hindu,GANDHINAGAR,18000,HSC,60.14,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04156,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,63.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04158,BPCCS,6,Male,SCST,Hindu,GANDHINAGAR,18000,HSC,50.8,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04006,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,75,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04468,BPCCS,6,Male,SEBC,Hindu,BOTAD,18000,HSC,77,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04321,BPCCS,6,Male,OBC,Hindu,AHMEDABAD,18000,HSC,47.07,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04492,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,40.04,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04234,BPCCS,6,Female,OPEN,Hindu,SURENDRANAGAR,18000,HSC,81,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53118,SVICS-G,3,Female,OPEN,Hindu,ARVALLI,27000,HSC,52.67,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04009,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,75.43,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04424,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,57.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04237,BPCCS,6,Female,OPEN,Hindu,SURENDRANAGAR,18000,HSC,65.42,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53018,SVICS-G,3,Male,OPEN,Hindu,AMRELI,27000,HSC,58,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04443,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,49.6,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04490,BPCCS,6,Female,OPEN,Hindu,SURENDRANAGAR,18000,HSC,55.57,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04504,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,56,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04186,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,67.14,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04479,BPCCS,6,Male,OPEN,Hindu,KUTCH,18000,HSC,57,2023-24,CBSE,COMMERCE,0,active,Not Churn
23BCA53019,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,50.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04115,BPCCS,6,Male,SEBC,Hindu,SURENDRANAGAR,18000,HSC,44.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04109,BPCCS,3,Male,OPEN,Hindu,JUNAGADH,18000,HSC,52,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04248,BPCCS,6,Male,OPEN,Hindu,MEHSANA,18000,HSC,47.46,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04023,BPCCS,6,Male,OPEN,Hindu,JUNAGADH,18000,HSC,65,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04264,BPCCS,6,Female,OPEN,Hindu,BHAVNAGAR,18000,HSC,69.42,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04456,BPCCS,6,Female,OPEN,Hindu,RAJKOT,18000,HSC,78,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04246,BPCCS,6,Male,OPEN,Hindu,MEHSANA,18000,HSC,75.7,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04257,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,59.02,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04420,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,49.73,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04419,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,45,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04341,BPCCS,6,Male,SCST,Hindu,KHEDA,18000,HSC,46.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04221,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,59.14,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04434,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,58.14,2022-23,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04472,BPCCS,6,Male,OBC,Hindu,AHMEDABAD,18000,HSC,47.43,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04218,BPCCS,6,Female,OPEN,Hindu,MEHSANA,18000,HSC,66.86,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04205,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,63,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53025,SVICS-G,3,Female,OBC,Hindu,GANDHINAGAR,27000,HSC,85.28,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04175,BPCCS,6,Male,SEBC,Hindu,PATAN,18000,HSC,76.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04414,BPCCS,6,Female,SEBC,Hindu,GANDHINAGAR,18000,HSC,53,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04382,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,72.29,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04007,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,63.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04525,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,73.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04010,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,62.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04284,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,60.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04154,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,62,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04308,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,66.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04444,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,49.42,2022-23,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04465,BPCCS,6,Male,OPEN,Hindu,KUTCH,18000,HSC,69.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04467,BPCCS,2,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,66.86,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04124,BPCCS,6,Male,OBC,Hindu,SURENDRANAGAR,18000,HSC,54.14,2021-22,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53099,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,67.57,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53107,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,72.28,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04299,BPCCS,6,Female,SEBC,Muslim,GANDHINAGAR,18000,HSC,72,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04148,BPCCS,3,Male,OPEN,Hindu,RAJKOT,18000,HSC,53.43,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04409,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,SSC,66,2021-22,GSEB,COMMERCE,0,active,Not Churn
23BCA04053,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,47,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04091,BPCCS,5,Male,SEBC,Hindu,ARVALLI,18000,HSC,60.14,2022-23,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53166,SVICS-G,3,Female,SEBC,Hindu,MEHSANA,27000,SSC,72.17,2021-22,GSEB,COMMERCE,0,dropout_mid,Churn
23BCA53222,SVICS-G,3,Male,OBC,Hindu,AHMEDABAD,27000,HSC,46,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04392,BPCCS,6,Male,SCST,Hindu,GANDHINAGAR,18000,HSC,46.2,2022-23,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04028,BPCCS,6,Male,OPEN,Hindu,SABARKANTHA,18000,HSC,57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04104,BPCCS,6,Female,OPEN,Hindu,SURENDRANAGAR,18000,HSC,71.85,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04529,BPCCS,6,Male,SEBC,Hindu,SURENDRANAGAR,18000,HSC,60.42,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04509,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,54.93,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04487,BPCCS,3,Male,SEBC,Hindu,SURENDRANAGAR,18000,HSC,52.71,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04092,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,46,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04097,BPCCS,6,Female,OPEN,Hindu,SURENDRANAGAR,18000,HSC,72.43,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04427,BPCCS,6,Female,OPEN,Hindu,RAJKOT,18000,HSC,81.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04545,BPCCS,6,Male,OPEN,Hindu,DEVBHUMI DWARKA,18000,HSC,54,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04522,BPCCS,6,Male,OPEN,Muslim,HIMMATNAGAR,18000,HSC,39.85,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04225,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,78,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04254,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,64.46,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04200,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,71.14,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53202,SVICS-G,3,Male,SCST,Hindu,SABARKANTHA,27000,HSC,50.71,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53183,SVICS-G,3,Female,OPEN,Hindu,SURENDRANAGAR,27000,HSC,76.71,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04311,BPCCS,6,Female,SEBC,Hindu,GANDHINAGAR,18000,HSC,67.2,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04080,BPCCS,6,Male,OPEN,Hindu,AMRELI,18000,HSC,65.85,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53063,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,62.71,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04390,BPCCS,6,Female,SEBC,Hindu,GANDHINAGAR,18000,HSC,67.42,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04179,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,44.85,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04473,BPCCS,6,Male,OPEN,Hindu,MORBI,18000,HSC,47.86,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04060,BPCCS,6,Male,OPEN,Muslim,GANDHINAGAR,18000,HSC,43,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04258,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,75.71,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53156,SVICS-G,3,Male,SEBC,Hindu,MEHSANA,27000,HSC,72.57,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA04164,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,58.42,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04149,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,38.71,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04075,BPCCS,6,Female,SEBC,Hindu,GANDHINAGAR,18000,HSC,49,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04270,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,63.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04503,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,58.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04018,BPCCS,6,Female,SEBC,Hindu,MAHISAGAR,18000,HSC,78.93,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04230,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,54.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04464,BPCCS,5,Male,OPEN,Hindu,SURENDRANAGAR,18000,HSC,61,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04317,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,50,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04474,BPCCS,6,Male,OPEN,Hindu,SURENDRANAGAR,18000,HSC,43.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04003,BPCCS,6,Male,SCST,Hindu,ARVALLI,18000,HSC,76.53,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04136,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,53,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04153,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,76.71,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04016,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,44.67,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04365,BPCCS,6,Male,SEBC,Muslim,GANDHINAGAR,18000,HSC,47,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04293,BPCCS,6,Male,OPEN,Hindu,ARVALLI,18000,HSC,79.42,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04422,BPCCS,6,Male,OPEN,Hindu,JAMNAGAR,18000,HSC,70.85,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04132,BPCCS,6,Male,OPEN,Hindu,JAMNAGAR,18000,HSC,65.14,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04011,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,84.28,2022-23,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04070,BPCCS,6,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,47.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04506,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,52.53,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04089,BPCCS,6,Female,SEBC,Hindu,GANDHINAGAR,18000,HSC,54.26,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04336,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,52.78,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04212,BPCCS,6,Male,OPEN,Hindu,JUNAGADH,18000,HSC,74,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04263,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,SSC,64.5,2021-22,GSEB,COMMERCE,0,active,Not Churn
23BCA53138,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,SSC,75.83,2021-22,GSEB,COMMERCE,0,dropout_mid,Churn
23BCA04251,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,72,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04514,BPCCS,5,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,43,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04371,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,40.71,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04224,BPCCS,6,Female,OPEN,Hindu,ARVALLI,18000,HSC,78,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04052,BPCCS,6,Male,SEBC,Muslim,GANDHINAGAR,18000,HSC,71.33,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04216,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,67,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04207,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,60.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04486,BPCCS,6,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,68,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04245,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,79.71,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04350,BPCCS,6,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,66.93,2022-23,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04144,BPCCS,6,Male,SEBC,Muslim,GANDHINAGAR,18000,HSC,62.66,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04319,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,74.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04305,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,65.86,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53145,SVICS-G,3,Male,SCST,Hindu,GANDHINAGAR,27000,HSC,63.14,2022-23,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04334,BPCCS,6,Male,OPEN,Hindu,SURAT,18000,HSC,62.75,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04346,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,56,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04298,BPCCS,6,Male,SEBC,Muslim,GANDHINAGAR,18000,HSC,48.66,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04110,BPCCS,6,Female,OPEN,Muslim,MEHSANA,18000,HSC,78.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04022,BPCCS,6,Female,OPEN,Muslim,MEHSANA,18000,HSC,78.08,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04402,BPCCS,6,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,59.69,2019-20,G.H.S.E.B,SCIENCE,0,active,Not Churn
23BCA04250,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,76.85,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04172,BPCCS,6,Male,OPEN,Hindu,GIR SOMNATH,18000,HSC,77.85,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04286,BPCCS,4,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,43.06,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53011,SVICS-G,3,Male,OPEN,Hindu,RAJKOT,27000,HSC,72.28,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04068,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,60.14,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04261,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,73.86,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04388,BPCCS,6,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,55.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04166,BPCCS,6,Female,OPEN,Muslim,MEHSANA,18000,HSC,66.93,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04195,BPCCS,6,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,50,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04185,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,70.86,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04269,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,73.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04259,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,71.86,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04087,BPCCS,6,Female,SEBC,Hindu,GANDHINAGAR,18000,HSC,74.71,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04315,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,59.43,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04015,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,54.26,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04367,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,57.85,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04012,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,82,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04352,BPCCS,6,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,61.06,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53146,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,58.71,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04267,BPCCS,6,Female,OPEN,Hindu,MEHSANA,18000,HSC,61.86,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04385,BPCCS,6,Female,SEBC,Hindu,GANDHINAGAR,18000,HSC,73.14,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04304,BPCCS,6,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,56,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04100,BPCCS,6,Male,SEBC,Hindu,SURENDRANAGAR,18000,HSC,60.42,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04295,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,42.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04423,BPCCS,6,Male,OPEN,Hindu,JUNAGADH,18000,HSC,53.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04378,BPCCS,5,Male,OPEN,Muslim,GANDHINAGAR,18000,HSC,42.93,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04433,BPCCS,3,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,40.53,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA04287,BPCCS,6,Female,SCST,Hindu,BHAVNAGAR,18000,HSC,79.14,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04447,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,49.85,2022-23,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04510,BPCCS,6,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,69.42,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04512,BPCCS,6,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,53.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04537,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,61.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04215,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,43.2,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04098,BPCCS,6,Male,SEBC,Hindu,SURENDRANAGAR,18000,HSC,74.86,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
