Roll No,Institute,Current Semester,Gender,Admission Cast Category,Religion,Permanent District,Total Fees,Last Exam,Last Exam Percentage,Last Exam Passing,Last Exam Board/Uni.,Specialisation,Churn,student_status_new,data,is_churned,Churn Label
26BCA45195,BPCCS,6,Female,SEBC,Hindu,SURENDRANAGAR,18000,HSC,85.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45196,BPCCS,6,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,69.1,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45197,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,57.6,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45198,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,55.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45199,BPCCS,6,Male,SEBC,Hindu,BANASKANTHA,18000,HSC,61.3,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45200,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,68.3,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45201,BPCCS,6,Female,SEBC,Hindu,SURENDRANAGAR,18000,HSC,67.7,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45202,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,78.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45203,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,46.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45204,BPCCS,6,Female,OPEN,Hindu,ANAND,18000,HSC,68.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45205,BPCCS,6,Male,SEBC,Hindu,BOTAD,18000,HSC,76.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45206,BPCCS,6,Female,OPEN,Hindu,ARVALLI,18000,HSC,68.2,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45207,BPCCS,6,Male,OPEN,Hindu,RAJKOT,18000,HSC,67.7,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45208,BPCCS,6,Male,OPEN,Hindu,ARVALLI,18000,HSC,69.6,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn,0,Active
26BCA45209,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,71.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45210,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,47.9,2023-24,G.H.S.E.B,SCIENCE,0,active,Not Churn,0,Active
26BCA45211,BPCCS,6,Male,OBC,Hindu,ARVALLI,18000,HSC,45.6,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn,0,Active
26BCA45212,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,69.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45213,BPCCS,6,Male,OPEN,Hindu,SURAT,18000,HSC,67.2,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45214,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,75.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45215,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,70.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45216,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,77.7,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45217,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,48.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45218,BPCCS,6,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,68.6,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45219,BPCCS,6,Male,OPEN,Hindu,MORBI,18000,HSC,62.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45220,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,49.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45221,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,75.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45222,BPCCS,6,Male,OPEN,Hindu,JUNAGADH,18000,HSC,51.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45223,BPCCS,6,Female,SEBC,Hindu,GANDHINAGAR,18000,HSC,74.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45224,BPCCS,6,Female,SEBC,Hindu,SURENDRANAGAR,18000,HSC,68.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45225,BPCCS,5,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,51.3,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45226,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,SSC,89.6,2021-22,GSEB,COMMERCE,0,active,Not Churn,0,Active
26BCA45227,BPCCS,4,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,40.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45228,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,45.7,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45229,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,69.1,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45230,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,80.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45231,BPCCS,6,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,69.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45232,BPCCS,6,Male,SEBC,Hindu,BOTAD,18000,HSC,78.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45233,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,55.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45234,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,59.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45235,BPCCS,6,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,45.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45236,BPCCS,6,Male,SEBC,Muslim,GANDHINAGAR,18000,HSC,64.1,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45237,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,60.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45238,BPCCS,6,Male,OBC,Hindu,BANASKANTHA,18000,HSC,56.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45239,BPCCS,2,Male,OPEN,Hindu,SURENDRANAGAR,18000,HSC,46.1,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45240,BPCCS,6,Female,OPEN,Hindu,RAJKOT,18000,HSC,77.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45241,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,74.6,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45242,BPCCS,6,Male,SEBC,Hindu,BOTAD,18000,HSC,80.2,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn,0,Active
26BCA45243,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,52.0,2022-23,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45244,BPCCS,6,Male,SEBC,Hindu,BOTAD,18000,HSC,71.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45245,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,42.7,2021-22,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45246,BPCCS,6,Female,OPEN,Hindu,KUTCH,18000,HSC,65.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45247,BPCCS,6,Male,OPEN,Hindu,MEHSANA,18000,HSC,74.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45248,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,76.7,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45249,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,42.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45250,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,58.3,2022-23,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45251,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,77.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45252,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,49.6,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45253,BPCCS,6,Male,SEBC,Hindu,BANASKANTHA,18000,HSC,60.6,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45254,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,53.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45255,BPCCS,5,Male,SCST,Hindu,GANDHINAGAR,18000,HSC,48.1,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45256,BPCCS,6,Female,OPEN,Muslim,MEHSANA,18000,HSC,77.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45257,BPCCS,6,Female,OPEN,Hindu,MEHSANA,18000,HSC,61.7,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45258,BPCCS,6,Female,OPEN,Hindu,ARVALLI,18000,HSC,73.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45259,BPCCS,6,Female,OBC,Hindu,AHMEDABAD,18000,HSC,49.7,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45260,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,58.1,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45261,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,65.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45262,BPCCS,6,Male,OPEN,Hindu,PATAN,18000,HSC,65.2,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45263,BPCCS,6,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,66.6,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45264,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,64.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45265,BPCCS,6,Male,SEBC,Hindu,PATAN,18000,HSC,76.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45266,BPCCS,6,Male,SCST,Hindu,GANDHINAGAR,18000,HSC,41.1,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45267,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,41.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45268,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,42.0,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn,0,Active
26BCA45269,BPCCS,6,Male,OBC,Hindu,BANASKANTHA,18000,HSC,56.7,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45270,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,84.7,2022-23,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45271,BPCCS,6,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,69.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45272,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,41.7,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45273,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,72.2,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45274,BPCCS,6,Female,SEBC,Hindu,BOTAD,18000,HSC,60.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45275,BPCCS,6,Male,OPEN,Jain,AHMEDABAD,18000,HSC,47.1,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45276,BPCCS,6,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,53.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45277,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,47.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45278,BPCCS,6,Female,OPEN,Muslim,MEHSANA,18000,HSC,67.2,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45279,BPCCS,6,Female,SEBC,Hindu,GANDHINAGAR,18000,HSC,53.6,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45280,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,47.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45281,BPCCS,6,Female,OPEN,Muslim,MORBI,18000,HSC,63.8,2022-23,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45282,BPCCS,5,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,43.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45283,BPCCS,6,Male,SEBC,Muslim,GANDHINAGAR,18000,HSC,61.3,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45284,BPCCS,6,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,47.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45285,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,64.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45286,BPCCS,6,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,56.3,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45287,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,55.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45288,BPCCS,6,Female,OPEN,Hindu,RAJKOT,18000,HSC,77.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45289,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,70.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45290,BPCCS,6,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,43.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45291,BPCCS,2,Male,OPEN,Hindu,SURENDRANAGAR,18000,HSC,48.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45292,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,67.2,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45293,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,75.1,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45294,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,54.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45295,BPCCS,4,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,43.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45296,BPCCS,6,Female,SEBC,Hindu,SURENDRANAGAR,18000,HSC,87.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45297,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,49.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45298,BPCCS,6,Male,OPEN,Hindu,KUTCH,18000,HSC,72.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45299,BPCCS,6,Male,SEBC,Hindu,AHMEDABAD,18000,HSC,61.2,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45300,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,78.6,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45301,BPCCS,4,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,50.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45302,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,77.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45303,BPCCS,6,Male,OPEN,Hindu,MEHSANA,18000,HSC,75.6,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45304,BPCCS,3,Male,OPEN,Hindu,KHEDA,18000,HSC,48.2,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45305,BPCCS,6,Male,SEBC,Hindu,AHMEDABAD,18000,HSC,67.3,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn,0,Active
26BCA45306,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,75.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45307,BPCCS,6,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,57.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45308,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,55.1,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45309,BPCCS,6,Male,SEBC,Hindu,BOTAD,18000,HSC,83.4,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn,0,Active
26BCA45310,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,68.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45311,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,81.7,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45312,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,59.1,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45313,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,58.6,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45314,BPCCS,6,Female,OPEN,Hindu,RAJKOT,18000,HSC,72.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45315,BPCCS,6,Male,SEBC,Hindu,AHMEDABAD,18000,HSC,46.1,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45316,BPCCS,6,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,67.2,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45317,BPCCS,6,Female,OPEN,Hindu,SURENDRANAGAR,18000,HSC,73.6,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45318,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,72.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45319,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,58.8,2022-23,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45320,BPCCS,6,Male,OBC,Hindu,AHMEDABAD,18000,SSC,48.8,2020-21,GSEB,COMMERCE,0,active,Not Churn,0,Active
26BCA45321,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,85.7,2022-23,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45322,BPCCS,6,Male,SCST,Hindu,GANDHINAGAR,18000,HSC,47.1,2022-23,G.H.S.E.B,ARTS,0,active,Not Churn,0,Active
26BCA45323,BPCCS,6,Male,SEBC,Hindu,SURENDRANAGAR,18000,HSC,46.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45324,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,46.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45325,BPCCS,6,Female,SEBC,Hindu,MAHISAGAR,18000,HSC,77.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45326,BPCCS,6,Male,OBC,Hindu,BANASKANTHA,18000,HSC,60.2,2022-23,G.H.S.E.B,ARTS,0,active,Not Churn,0,Active
26BCA45327,BPCCS,3,Male,OPEN,Hindu,JUNAGADH,18000,HSC,45.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45328,BPCCS,6,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,49.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45329,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,46.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45330,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,75.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45331,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,57.2,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45332,BPCCS,6,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,61.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45333,BPCCS,6,Male,OPEN,Hindu,JUNAGADH,18000,HSC,74.0,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn,0,Active
26BCA45334,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,65.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45335,BPCCS,6,Male,OBC,Hindu,BANASKANTHA,18000,HSC,56.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45336,BPCCS,6,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,66.6,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45337,BPCCS,2,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,56.4,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn,0,Active
26BCA45338,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,62.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45339,BPCCS,6,Male,OPEN,Hindu,SURENDRANAGAR,18000,HSC,49.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45340,BPCCS,6,Male,OPEN,Hindu,KUTCH,18000,HSC,57.4,2023-24,CBSE,COMMERCE,0,active,Not Churn,0,Active
26BCA45341,BPCCS,6,Female,SEBC,Hindu,SURENDRANAGAR,18000,HSC,87.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45342,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,74.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45343,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,64.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45344,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,47.5,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45345,BPCCS,2,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,66.2,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn,0,Active
26BCA45346,BPCCS,6,Male,OPEN,Hindu,MORBI,18000,HSC,63.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45347,BPCCS,6,Male,OPEN,Hindu,DEVBHUMI DWARKA,18000,HSC,52.1,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45348,BPCCS,6,Male,OPEN,Hindu,JUNAGADH,18000,HSC,55.3,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45349,BPCCS,6,Female,SCST,Hindu,AHMEDABAD,18000,HSC,56.7,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45350,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,58.6,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45351,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,40.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45352,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,59.1,2022-23,G.H.S.E.B,ARTS,0,active,Not Churn,0,Active
26BCA45353,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,40.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45354,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,58.0,2022-23,G.H.S.E.B,SCIENCE,0,active,Not Churn,0,Active
26BCA45355,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,71.9,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45356,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,46.3,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45357,BPCCS,6,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,60.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
26BCA45358,BPCCS,6,Male,SCST,Hindu,AHMEDABAD,18000,HSC,54.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
